"ID","CodigoEstacion","CodigoSensor","FechaObservacion","ValorObservado","NombreEstacion","Departamento","Municipio","ZonaHidrografica","Latitud","Longitud","DescripcionSensor","UnidadMedida"
64505,21205512,27,"2024 May 10 05:00:00 AM","100","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64506,2120500204,27,"2024 May 15 06:00:00 PM","100","IDEAM PUENTE ARANDA","CUNDINAMARCA","BOGOTA D.C","ALTO MAGDALENA","4,62155611","-74,10470889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64507,21205509,27,"2024 Apr 30 10:00:00 AM","83,21626","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64508,21205523,27,"2024 May 29 10:00:00 AM","79,27007","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64509,21205523,27,"2024 May 12 09:20:00 AM","71,35654","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64510,21205523,27,"2024 May 25 02:00:00 AM","93,03592","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64511,21205523,27,"2024 May 12 06:30:00 PM","94,34591","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64512,2120500204,27,"2024 May 20 01:00:00 PM","100","IDEAM PUENTE ARANDA","CUNDINAMARCA","BOGOTA D.C","ALTO MAGDALENA","4,62155611","-74,10470889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64513,21205523,27,"2024 May 23 11:10:00 PM","92,73472","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64514,21205523,27,"2024 May 15 03:30:00 AM","94,78278","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64515,21205523,27,"2024 May 27 03:50:00 AM","91,94737","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64516,21205509,27,"2024 Apr 29 02:40:00 PM","84,13652","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64517,21205523,27,"2024 May 22 10:20:00 AM","61,58218","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64518,21205523,27,"2024 Apr 29 09:00:00 PM","89,31867","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64519,21205523,27,"2024 May 07 04:00:00 PM","84,48943","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64520,21205523,27,"2024 May 22 11:10:00 PM","86,34705","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64521,2120500204,27,"2024 May 25 11:00:00 PM","66","IDEAM PUENTE ARANDA","CUNDINAMARCA","BOGOTA D.C","ALTO MAGDALENA","4,62155611","-74,10470889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64522,35025502,27,"2024 Apr 30 06:30:00 PM","99,20346","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64523,21205523,27,"2024 May 05 07:00:00 AM","94,96249","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64524,21205509,27,"2024 Apr 29 06:30:00 AM","95,51133","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64525,21205523,27,"2024 May 16 09:40:00 AM","67,21264","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64526,21205523,27,"2024 May 29 03:30:00 AM","92,22595","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64527,2120500204,27,"2024 May 20 02:00:00 PM","100","IDEAM PUENTE ARANDA","CUNDINAMARCA","BOGOTA D.C","ALTO MAGDALENA","4,62155611","-74,10470889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64528,21205509,27,"2024 Apr 30 08:50:00 PM","96,30737","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64529,35025502,27,"2024 May 04 08:00:00 AM","99,99986","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64530,21205523,27,"2024 May 21 08:40:00 PM","82,46819","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64531,21205523,27,"2024 May 14 06:00:00 AM","93,28092","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64532,21205509,27,"2024 May 10 09:00:00 AM","100","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64533,21205512,27,"2024 May 24 12:00:00 PM","78,86362","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64534,21205523,27,"2024 Apr 29 11:10:00 AM","72,15715","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64535,21205512,27,"2024 May 06 08:00:00 AM","100","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64536,2120500204,27,"2024 May 28 12:00:00 PM","44","IDEAM PUENTE ARANDA","CUNDINAMARCA","BOGOTA D.C","ALTO MAGDALENA","4,62155611","-74,10470889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64537,21205512,27,"2024 May 09 11:00:00 PM","99,81651","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64538,35025502,27,"2024 May 08 01:00:00 AM","99,99979","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64539,21205523,27,"2024 May 28 08:40:00 PM","86,12493","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64540,21205509,27,"2024 Apr 30 12:40:00 PM","87,99017","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64541,21205523,27,"2024 Apr 29 06:30:00 PM","89,93757","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64542,21205512,27,"2024 May 03 04:10:00 PM","81,27321","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64543,21205523,27,"2024 Apr 29 04:40:00 PM","78,11253","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64544,21205523,27,"2024 May 29 08:20:00 AM","79,8498","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64545,21205512,27,"2024 May 28 02:00:00 PM","69,6288","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64546,21205509,27,"2024 Apr 29 09:00:00 PM","98,37443","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64547,21205509,27,"2024 May 05 08:10:00 PM","93,88667","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64548,2120500204,27,"2024 May 22 05:00:00 AM","76","IDEAM PUENTE ARANDA","CUNDINAMARCA","BOGOTA D.C","ALTO MAGDALENA","4,62155611","-74,10470889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64549,2120500204,27,"2024 May 17 03:00:00 PM","100","IDEAM PUENTE ARANDA","CUNDINAMARCA","BOGOTA D.C","ALTO MAGDALENA","4,62155611","-74,10470889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64550,21205512,27,"2024 Apr 29 07:40:00 PM","89,89381","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64551,35025502,27,"2024 Apr 30 01:50:00 PM","61,58023","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64552,21205523,27,"2024 May 25 07:50:00 PM","82,15582","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64553,21205523,27,"2024 May 19 10:50:00 AM","60,54769","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64554,21205509,27,"2024 May 05 03:10:00 PM","86,94696","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64555,21205523,27,"2024 May 06 09:00:00 PM","79,84792","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64556,21205523,27,"2024 May 05 01:10:00 AM","95,0395","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64557,21205509,27,"2024 Apr 30 07:20:00 AM","82,51227","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64558,35025502,27,"2024 Apr 30 08:50:00 PM","99,99989","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64559,21205512,27,"2024 Apr 29 04:00:00 PM","86,33585","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64560,21205523,27,"2024 May 19 04:30:00 PM","62,32078","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64561,21205523,27,"2024 Apr 30 08:20:00 PM","86,95245","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64562,2120500204,27,"2024 May 26 02:00:00 PM","53","IDEAM PUENTE ARANDA","CUNDINAMARCA","BOGOTA D.C","ALTO MAGDALENA","4,62155611","-74,10470889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64563,21205512,27,"2024 May 06 08:00:00 PM","91,01627","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64564,35025502,27,"2024 Apr 29 04:40:00 PM","87,03982","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64565,21205509,27,"2024 May 11 04:10:00 PM","75,33183","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64566,21205523,27,"2024 May 14 04:50:00 PM","62,5222","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64567,21205523,27,"2024 May 23 07:40:00 PM","84,39145","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64568,21205523,27,"2024 May 28 10:00:00 AM","60,53781","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64569,2120500204,27,"2024 May 23 04:00:00 AM","71","IDEAM PUENTE ARANDA","CUNDINAMARCA","BOGOTA D.C","ALTO MAGDALENA","4,62155611","-74,10470889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64570,21205523,27,"2024 May 27 12:00:00 PM","63,94651","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64571,21205523,27,"2024 Apr 29 06:50:00 PM","90,88081","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64572,21205523,27,"2024 May 21 04:40:00 AM","86,13799","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64573,21205509,27,"2024 May 09 10:00:00 AM","96,71323","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64574,21205523,27,"2024 May 12 06:50:00 PM","94,50883","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64575,35025502,27,"2024 Apr 30 02:00:00 PM","64,97361","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64576,21205512,27,"2024 May 25 02:00:00 AM","99,24653","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64577,21205512,27,"2024 May 02 05:10:00 AM","87,92176","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64578,21205523,27,"2024 May 24 12:00:00 PM","56,79425","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64579,21205523,27,"2024 May 10 02:00:00 AM","95,63823","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64580,21205512,27,"2024 May 01 04:00:00 PM","72,16306","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64581,21205523,27,"2024 May 25 01:40:00 AM","93,39941","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64582,21205523,27,"2024 May 28 08:20:00 AM","80,66769","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64583,21205523,27,"2024 May 21 03:50:00 AM","81,27695","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64584,21205523,27,"2024 May 17 07:30:00 PM","76,15583","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64585,21205523,27,"2024 May 23 01:10:00 PM","47,10167","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64586,21205523,27,"2024 May 14 11:50:00 AM","59,25678","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64587,21205509,27,"2024 Apr 29 07:50:00 PM","95,45984","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64588,21205523,27,"2024 Apr 30 07:30:00 AM","95,13441","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64589,21205509,27,"2024 May 05 09:10:00 PM","95,76768","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64590,21205523,27,"2024 May 25 03:30:00 PM","69,02412","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64591,21205523,27,"2024 May 16 02:00:00 PM","84,98805","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64592,35025502,27,"2024 Apr 29 06:00:00 AM","98,73689","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64593,35025502,27,"2024 Apr 30 09:20:00 PM","99,39822","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64594,21205509,27,"2024 May 01 05:00:00 PM","82,90112","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64595,21205512,27,"2024 Apr 29 06:50:00 PM","89,59319","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64596,21205523,27,"2024 May 26 08:10:00 PM","79,20152","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64597,21205512,27,"2024 May 06 10:10:00 PM","97,20132","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64598,21205512,27,"2024 May 06 03:00:00 PM","64,40437","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64599,21205512,27,"2024 May 01 08:10:00 PM","98,22037","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64600,21205523,27,"2024 May 01 08:10:00 PM","75,80316","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64601,21205523,27,"2024 May 13 09:20:00 AM","66,85329","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64602,35025502,27,"2024 Apr 30 08:10:00 PM","96,89797","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64603,21205523,27,"2024 May 29 01:00:00 PM","60,06694","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64604,21205523,27,"2024 May 26 05:10:00 AM","88,52811","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64605,2120500204,27,"2024 May 18 07:00:00 PM","100","IDEAM PUENTE ARANDA","CUNDINAMARCA","BOGOTA D.C","ALTO MAGDALENA","4,62155611","-74,10470889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64606,21205509,27,"2024 May 23 07:00:00 PM","95,3784","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64607,35025502,27,"2024 May 10 02:00:00 AM","99,99986","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64608,21205523,27,"2024 May 17 10:40:00 PM","87,70276","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64609,21205523,27,"2024 May 28 06:10:00 AM","94,67106","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64610,21205523,27,"2024 May 22 06:30:00 PM","69,91908","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64611,21205512,27,"2024 May 02 03:10:00 PM","69,54369","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64612,21205523,27,"2024 May 28 01:50:00 PM","55,43616","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64613,2120500204,27,"2024 May 19 10:00:00 AM","100","IDEAM PUENTE ARANDA","CUNDINAMARCA","BOGOTA D.C","ALTO MAGDALENA","4,62155611","-74,10470889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64614,21205523,27,"2024 May 26 09:40:00 PM","85,83267","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64615,21205512,27,"2024 May 29 12:00:00 AM","96,72704","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64616,21205512,27,"2024 Apr 29 04:10:00 PM","83,98975","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64617,21205523,27,"2024 May 04 11:10:00 AM","64,50706","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64618,21205523,27,"2024 May 12 11:00:00 AM","61,65278","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64619,21205523,27,"2024 May 18 03:40:00 PM","67,27698","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
64620,2120500204,27,"2024 May 22 04:00:00 AM","77","IDEAM PUENTE ARANDA","CUNDINAMARCA","BOGOTA D.C","ALTO MAGDALENA","4,62155611","-74,10470889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
